Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz Database Time Zone,Type,Source
8062,Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,40.1749992371,,1195.0,-5,A,America/New_York,airport,OurAirports
8063,Fitzgerald Municipal Airport,Fitzgerald,United States,\N,KFZG,31.683700561523438,,365.0,-5,A,America/New_York,airport,OurAirports
8069,Ye Airport,Ye,Burma,XYE,VYYE,15.300000190734863,97.86699676513672,30.0,6.5,U,Asia/Rangoon,airport,OurAirports
8070,Isla San Felix Airport,Isla San Felix,Chile,\N,SCFX,,,165.0,-4,U,America/Santiago,airport,OurAirports
8075,Shaibah Airport,Shaybah,Saudi Arabia,\N,OESB,22.51449966430664,53.9640998840332,300.0,3,N,Asia/Riyadh,airport,OurAirports
8076,Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,OMDW,24.896356,55.161389,114.0,4,U,Asia/Dubai,airport,OurAirports
8077,Aransas County Airport,Rockport,United States,RKP,KRKP,28.0867996216,,24.0,-6,A,America/Chicago,airport,OurAirports
8079,Megève Airport,Verdun,France,MVV,LFHM,45.82080078125,6.652219772338867,4823.0,1,U,Europe/Paris,airport,OurAirports
8080,Méribel Altiport,Ajaccio,France,MFX,LFKX,45.407003,6.577942,5636.0,1,U,Europe/Paris,airport,OurAirports
8082,Baise Youjiang Airport,Baise,China,AEB,ZGBS,23.7206001282,106.959999084,490.0,8,N,Asia/Shanghai,airport,OurAirports
8083,Okaukuejo Airport,Okaukuejo,Namibia,OKF,FYOO,,15.91189956665039,3911.0,1,S,Africa/Windhoek,airport,OurAirports
8084,Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU,FYMO,,17.05940055847168,3665.0,1,S,Africa/Windhoek,airport,OurAirports
8085,Rotenburg (Wümme) Airport,Rotenburg Wuemme,Germany,\N,EDXQ,53.128334045410156,9.348610877990723,98.0,1,E,Europe/Berlin,airport,OurAirports
8086,Wipperfürth-Neye Airport,Wipperfuerth,Germany,\N,EDKN,51.124168395996094,7.373610973358154,863.0,1,E,Europe/Berlin,airport,OurAirports
8087,Osnabrück-Atterheide Airport,Osnabrueck,Germany,\N,EDWO,52.286388,7.969722,287.0,1,E,Europe/Berlin,airport,OurAirports
8088,Flugplatz Ballenstedt,Ballenstedt,Germany,\N,EDCB,51.745834,11.229722,535.0,1,E,Europe/Berlin,airport,OurAirports
8089,Flugplatz Hartenholm,Hasenmoor,Germany,\N,EDHM,53.915001,10.035556,108.0,1,E,Europe/Berlin,airport,OurAirports
8090,Ganderkesee Atlas Airfield,Ganderkesee,Germany,\N,EDWQ,53.03611,8.505556,95.0,1,E,Europe/Berlin,airport,OurAirports
8091,Nienburg-Holzbalge Airport,Nienburg Weser,Germany,\N,EDXI,52.709720611572266,9.162500381469727,82.0,1,E,Europe/Berlin,airport,OurAirports
8092,Damme Airfield,Damme,Germany,\N,EDWC,52.487499,8.185556,151.0,1,E,Europe/Berlin,airport,OurAirports
8093,Borkenberge Airport,Duelmen,Germany,\N,EDLB,51.779998779299994,7.28805589676,157.0,1,E,Europe/Berlin,airport,OurAirports
8094,Obermehler-Schlotheim Airport,Obermehler,Germany,\N,EDCO,51.26777648925781,10.634721755981445,909.0,1,E,Europe/Berlin,airport,OurAirports
8095,Hodenhagen Airport,Hodenhagen,Germany,\N,EDVH,52.761865,9.61056,79.0,1,E,Europe/Berlin,airport,OurAirports
8096,Grube Airport,Grube,Germany,\N,EDHB,54.24444580078125,11.0247220993042,7.0,1,E,Europe/Berlin,airport,OurAirports
8097,Tønder Airport,Toender,Denmark,\N,EKTD,54.9296989440918,8.840570449829102,1.0,1,E,Europe/Copenhagen,airport,OurAirports
8098,Celle-Arloh Airport,Celle,Germany,\N,EDVC,52.68722152709961,10.11138916015625,207.0,1,E,Europe/Berlin,airport,OurAirports
8099,Uelzen Airport,Uelzen,Germany,\N,EDVU,52.9838905334,10.4650001526,246.0,1,E,Europe/Berlin,airport,OurAirports
8100,Hamm-Lippewiesen Airport,Hamm,Germany,\N,EDLH,51.689720153808594,7.816111087799072,190.0,1,E,Europe/Berlin,airport,OurAirports
8101,Lüsse Airport,Luesse,Germany,\N,EDOJ,52.141109466552734,12.664722442626953,217.0,1,E,Europe/Berlin,airport,OurAirports
8102,Porta Westfalica Airport,Bad Oeynhausen,Germany,\N,EDVY,52.22083282470703,8.859167098999023,148.0,1,E,Europe/Berlin,airport,OurAirports
8103,Brilon/Hochsauerlandkreis Airfield,Brilon,Germany,\N,EDKO,51.4025,8.641667,1509.0,1,E,Europe/Berlin,airport,OurAirports
8104,Hameln-Pyrmont Airport,Bad Pyrmont,Germany,\N,EDVW,51.96666717529297,9.291666984558105,1178.0,1,E,Europe/Berlin,airport,OurAirports
8105,Nordholz-Spieka Airfield,Cuxhaven,Germany,\N,EDXN,53.767223,8.643611,72.0,1,E,Europe/Berlin,airport,OurAirports
8106,Köthen Airport,Koethen,Germany,KOQ,EDCK,51.7211112976,11.952777862500001,305.0,1,E,Europe/Berlin,airport,OurAirports
8107,St. Michaelisdonn Airport,Sankt Michaelisdonn,Germany,\N,EDXM,53.978057861328125,9.144721984863281,125.0,1,E,Europe/Berlin,airport,OurAirports
8108,Salzgitter-Drütte Airport,Salzgitter,Germany,\N,EDVS,52.15444564819336,10.426667213439941,328.0,1,E,Europe/Berlin,airport,OurAirports
8109,Karlshöfen Airport,Karlshoefen,Germany,\N,EDWK,53.33277893066406,9.028332710266113,20.0,1,E,Europe/Berlin,airport,OurAirports
8110,Oldenburg-Hatten Airfield,Oldenburg,Germany,\N,EDWH,53.06889,8.313611,26.0,1,E,Europe/Berlin,airport,OurAirports
8111,Rinteln Airport,Rinteln,Germany,\N,EDVR,52.17527770996094,9.053333282470703,180.0,1,E,Europe/Berlin,airport,OurAirports
8112,Münster-Telgte Airport,Muenster,Germany,\N,EDLT,51.94444274902344,7.773889064788818,177.0,1,E,Europe/Berlin,airport,OurAirports
8113,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,EDXO,54.30888748168945,8.686944007873535,7.0,1,E,Europe/Berlin,airport,OurAirports
8114,Lüchow-Rehbeck Airport,Luechow,Germany,\N,EDHC,53.016109466552734,11.144444465637207,49.0,1,E,Europe/Berlin,airport,OurAirports
8115,Klietz/Scharlibbe Airport,Scharlibbe,Germany,\N,EDCL,52.709442138671875,12.073332786560059,95.0,1,E,Europe/Berlin,airport,OurAirports
8116,Burg Airport,Burg,Germany,\N,EDBG,52.241668701171875,11.856110572814941,174.0,1,E,Europe/Berlin,airport,OurAirports
8117,Crisp County Cordele Airport,Cordele,United States,\N,KCKF,31.98880005,,310.0,-5,A,America/New_York,airport,OurAirports
8118,Ormond Beach Municipal Airport,Ormond Beach,United States,\N,KOMN,29.300600051879883,,29.0,-5,A,America/New_York,airport,OurAirports
8119,Bad Neuenahr-Ahrweiler Airfield,Bad Neuenahr,Germany,\N,EDRA,50.557777,7.136389,673.0,1,E,Europe/Berlin,airport,OurAirports
8120,Bad Dürkheim Airport,Bad Duerkheim,Germany,\N,EDRF,49.47305679321289,8.196389198303223,351.0,1,E,Europe/Berlin,airport,OurAirports
8121,Portland Troutdale Airport,Troutdale,United States,TTD,KTTD,45.54940032959,,39.0,-8,A,America/Los_Angeles,airport,OurAirports
8122,Portland Hillsboro Airport,Hillsboro,United States,HIO,KHIO,45.540401,,208.0,-8,A,America/Los_Angeles,airport,OurAirports
8123,One Police Plaza Heliport,New York,United States,\N,NK39,40.71260070800781,,244.0,-5,A,America/New_York,airport,OurAirports
8124,Leverkusen Airport,Leverkusen,Germany,\N,EDKL,51.01527786254883,7.005556106567383,157.0,1,E,Europe/Berlin,airport,OurAirports
8126,Wershofen/Eifel Airfield,Wershofen,Germany,\N,EDRV,50.451389,6.783333,1581.0,1,E,Europe/Berlin,airport,OurAirports
8127,Khost Airport,Khost,Afghanistan,KHT,OAKS,33.3334007263,69.952003479,3756.0,4.5,N,Asia/Kabul,airport,OurAirports
8130,Namtu Airport,Naypyidaw,Burma,NMT,VYNT,23.083,97.383003,2000.0,6.5,N,Asia/Rangoon,airport,OurAirports
8133,Bend Municipal Airport,Bend,United States,\N,KBDN,44.09479904,,3460.0,-8,A,America/Los_Angeles,airport,OurAirports
8134,Christmas Valley Airport,Christmas Valley,United States,\N,K62S,43.23649978637695,,4317.0,-8,A,America/Los_Angeles,airport,OurAirports
8135,Burns Municipal Airport,Burns,United States,BNO,KBNO,43.5918998718,,4148.0,-8,A,America/Los_Angeles,airport,OurAirports
8136,Prineville Airport,Prineville,United States,PRZ,KS39,44.286998748779,,3250.0,-8,A,America/Los_Angeles,airport,OurAirports
8137,Red Bluff Municipal Airport,Red Bluff,United States,RBL,KRBL,40.1506996155,,352.0,-8,A,America/Los_Angeles,airport,OurAirports
8138,Marin County Airport - Gnoss Field,Novato,United States,NOT,KDVO,38.143600463867,,2.0,-8,A,America/Los_Angeles,airport,OurAirports
8139,Lake County Airport,Lakeview,United States,LKV,KLKV,42.161098480199996,,4733.0,-8,A,America/Los_Angeles,airport,OurAirports
8140,Tillamook Airport,Tillamook,United States,OTK,KTMK,45.4182014465,,36.0,-8,A,America/Los_Angeles,airport,OurAirports
8141,Ontario Municipal Airport,Ontario,United States,ONO,KONO,44.020500183105,,2193.0,-7,A,America/Denver,airport,OurAirports
8142,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,DLS,KDLS,45.6184997559,,247.0,-8,A,America/Los_Angeles,airport,OurAirports
8143,Montgomery County Airpark,Gaithersburg,United States,GAI,KGAI,39.168300628699996,,539.0,-5,A,America/New_York,airport,OurAirports
8146,Sharana Airstrip,Sharona,Afghanistan,OAS,OASA,33.12575,68.838517,7340.0,4.5,N,Asia/Kabul,airport,OurAirports
8147,Pembroke Airport,Pembroke,Canada,YTA,CYTA,45.86439895629883,,529.0,-5,A,America/Toronto,airport,OurAirports
8148,Tsumeb Airport,Tsumeb,Namibia,TSB,FYTM,,17.732500076294,4353.0,1,U,Africa/Windhoek,airport,OurAirports
8149,Suffield Heliport,Suffield,Canada,YSD,CYSD,50.266700744628906,,2525.0,-7,A,America/Edmonton,airport,OurAirports
8152,Blumenau Airport,BLUMENAU,Brazil,BNU,SSBL,,,60.0,-3,S,America/Sao_Paulo,airport,OurAirports
8156,Bolshoye Gryzlovo Airfield,Stupino,Russia,\N,UUDG,54.785,37.645,797.0,3,N,Europe/Moscow,airport,OurAirports
8162,Charlevoix Municipal Airport,Charelvoix,United States,\N,KCVX,45.3047981262207,,669.0,-5,A,America/New_York,airport,OurAirports
8165,Mykines Heliport,Mykines,Faroe Islands,\N,EKMS,62.1021003723,,110.0,0,E,Atlantic/Faeroe,airport,OurAirports
8177,Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,45.09280014038086,,175.0,-5,A,America/Toronto,airport,OurAirports
8178,Seppe Airfield,Bosschenhoofd,Netherlands,\N,EHSE,51.554699,4.5525,30.0,1,E,Europe/Amsterdam,airport,OurAirports
8179,St Stephan Airport,St.Stephan,Switzerland,\N,LSTS,46.497398376464844,7.412569999694824,3304.0,1,E,Europe/Zurich,airport,OurAirports
8180,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,SDZY,,,1348.0,-3,S,America/Sao_Paulo,airport,OurAirports
8181,IAR Gimbav Heliport,Brasov,Romania,\N,LRBG,45.686443,25.529058,0.0,2,E,Europe/Bucharest,airport,OurAirports
8182,Flagler Executive Airport,Flagler,United States,\N,KXFL,29.4674,,33.0,-5,A,America/New_York,airport,OurAirports
8187,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.53459930419999,,732.0,-5,A,America/New_York,airport,OurAirports
8188,Dallas Executive Airport,Dallas,United States,RBD,KRBD,32.6809005737,,660.0,-6,A,America/Chicago,airport,OurAirports
8189,Como (Idroscalo - Water Ad) Hidroport,Como,Italy,\N,LILY,45.814701,9.06972,663.0,1,E,Europe/Rome,airport,OurAirports
8192,Krainiy Airport,Baikonur,Kazakhstan,BXY,UAOL,45.621994,63.210773,317.0,6,U,Asia/Qyzylorda,airport,OurAirports
8194,Westerly State Airport,Washington County,United States,WST,KWST,41.3496017456,,81.0,-5,A,America/New_York,airport,OurAirports
8195,Block Island State Airport,Block Island,United States,BID,KBID,41.1680984497,,108.0,-5,A,America/New_York,airport,OurAirports
8199,Nightmute Airport,Nightmute,United States,NME,PAGT,60.471000671387,,4.0,-9,A,America/Anchorage,airport,OurAirports
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.54140091,,59.0,-9,A,America/Anchorage,airport,OurAirports
8208,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,BGSC,70.4882288244,,238.0,-1,U,America/Scoresbysund,airport,OurAirports
8209,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,UKWW,49.242531,28.613778,961.0,2,E,Europe/Kiev,airport,OurAirports
8215,Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,30.9715004,,141.0,-5,A,America/New_York,airport,OurAirports
8216,La Romaine Airport,La Romaine,Canada,ZGS,CTT5,50.259701,,90.0,-4,A,America/Blanc-Sablon,airport,OurAirports
8217,Kegaska Airport,Kegaska,Canada,ZKG,CTK6,50.1958007812,,32.0,-4,A,America/Blanc-Sablon,airport,OurAirports
8218,Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,53.4693984985,,57.0,-4,A,America/Halifax,airport,OurAirports
8219,Silver Springs Airport,Silver Springs,United States,\N,KSPZ,39.40299987792969,,4269.0,-8,A,America/Los_Angeles,airport,OurAirports
8220,Whiteman Airport,Los Angeles,United States,WHP,KWHP,34.2593002319,,1003.0,-8,A,America/Los_Angeles,airport,OurAirports
8221,Madera Municipal Airport,Madera,United States,MAE,KMAE,36.9886016846,,255.0,-8,A,America/Los_Angeles,airport,OurAirports
8223,Trail Airport,Trail,Canada,YZZ,CAD4,49.0555992126,,1427.0,-8,A,America/Vancouver,airport,OurAirports
8224,Victoria Airport,Patricia Bay,Canada,\N,CAP5,48.6538920506,,0.0,-8,A,America/Vancouver,airport,OurAirports
8225,Old Arctic Bay Airport,Arctic Bay,Canada,YAB,CJX7,73.0058922479,,100.0,-6,A,America/Winnipeg,airport,OurAirports
8227,Birchwood Airport,Belmopan,Belize,\N,PABV,61.41650009,,83.0,-9,U,America/Anchorage,airport,OurAirports
8228,Grand-Santi Airport,Grand-Santi,French Guiana,GSI,SOGS,4.285833,,207.0,-3,S,America/Cayenne,airport,OurAirports
8229,Maripasoula Airport,Maripasoula,French Guiana,MPY,SOOA,3.6575,,406.0,-3,S,America/Cayenne,airport,OurAirports
8230,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,SOOM,5.48306,,16.0,-3,S,America/Cayenne,airport,OurAirports
8233,Kanas Airport,Burqin,China,KJI,ZWKN,48.2223,86.9959,3921.0,8,U,Asia/Shanghai,airport,OurAirports
8234,Capurganá Airport,Capurgana,Colombia,CPB,SKCA,8.63333,,49.0,-5,S,America/Bogota,airport,OurAirports
8235,Sohag International Airport,Sohag,Egypt,HMB,HEMK,26.342778,31.742778,310.0,2,E,Africa/Cairo,airport,OurAirports
8236,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,RVY,SURV,,,712.0,-3,S,America/Montevideo,airport,OurAirports
8237,Patos de Minas Airport,Patos de Minas,Brazil,POJ,SNPD,,,2793.0,-3,S,America/Sao_Paulo,airport,OurAirports
8238,Bauru - Arealva Airport,Bauru,Brazil,JTC,SJTC,,,1949.0,-3,S,America/Sao_Paulo,airport,OurAirports
8239,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,SDOW,,,901.0,-3,S,America/Belem,airport,OurAirports
8240,Redenção Airport,Redencao,Brazil,RDC,SNDC,,,670.0,-3,S,America/Belem,airport,OurAirports
8241,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,,,656.0,-3,S,America/Belem,airport,OurAirports
8242,Bonito Airport,Bointo,Brazil,BYO,SJDB,,,1180.0,-4,S,America/Campo_Grande,airport,OurAirports
8243,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,,,650.0,-4,S,America/Campo_Grande,airport,OurAirports
8244,Caçador Airport,Cacador,Brazil,CFC,SBCD,,,3376.0,-3,S,America/Sao_Paulo,airport,OurAirports
8245,Carauari Airport,Carauari,Brazil,CAF,SWCA,,,355.0,-4,S,America/Boa_Vista,airport,OurAirports
8246,Urucu Airport,Porto Urucu,Brazil,\N,SWUY,,,243.0,-4,S,America/Boa_Vista,airport,OurAirports
8247,Eirunepé Airport,Eirunepe,Brazil,ERN,SWEI,,,412.0,-4,S,America/Boa_Vista,airport,OurAirports
8248,Concórdia Airport,Concordia,Brazil,CCI,SSCK,,,2461.0,-3,S,America/Sao_Paulo,airport,OurAirports
8249,Francisco Beltrão Airport,Francisco Beltrao,Brazil,FBE,SSFB,,,2100.0,-3,S,America/Sao_Paulo,airport,OurAirports
8250,Confresa Airport,Confresa,Brazil,CFO,SJHG,,,781.0,-4,S,America/Campo_Grande,airport,OurAirports
8252,Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,29.72750092,,20.0,-5,A,America/New_York,airport,OurAirports
8253,Umuarama Airport,Umuarama,Brazil,UMU,SSUM,,,1558.0,-3,S,America/Sao_Paulo,airport,OurAirports
8254,Diamantina Airport,Diamantina,Brazil,DTI,SNDT,,,4446.0,-3,S,America/Sao_Paulo,airport,OurAirports
8255,Fonte Boa Airport,Fonte Boa,Brazil,FBA,SWOB,,,207.0,-4,S,America/Boa_Vista,airport,OurAirports
8256,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,SDCG,,,335.0,-4,S,America/Boa_Vista,airport,OurAirports
8257,Humaitá Airport,Humaita,Brazil,HUW,SWHT,,,230.0,-4,S,America/Boa_Vista,airport,OurAirports
8258,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,SWTP,,,223.0,-4,S,America/Boa_Vista,airport,OurAirports
8259,Oriximiná Airport,Oriximina,Brazil,ORX,SNOX,,,262.0,-3,S,America/Belem,airport,OurAirports
8260,Hotel Transamérica Airport,Una,Brazil,UNA,SBTC,,,20.0,-3,S,America/Fortaleza,airport,OurAirports
8265,Telfer Airport,Telfer,Australia,TEF,YTEF,,122.22899627685547,970.0,8,N,Australia/Perth,airport,OurAirports
8266,Gazipaşa Airport,Alanya,Turkey,GZP,LTGP,36.299217,32.300598,86.0,3,E,Europe/Istanbul,airport,OurAirports
8267,Shank Air Base,Shank,Afghanistan,OAA,OASH,33.9225,69.07722222219999,6890.0,4.5,N,Asia/Kabul,airport,OurAirports
8273,Douglas Municipal Airport,Douglas,United States,\N,KDQH,31.476699829101562,,257.0,-5,A,America/New_York,airport,OurAirports
8274,St Lucie County International Airport,Fort Pierce,United States,FPR,KFPR,27.49510002,,24.0,-5,A,America/New_York,airport,OurAirports
8276,Taunton Municipal King Field,Taunton,United States,\N,KTAN,41.8744010925293,,43.0,-5,A,America/New_York,airport,OurAirports
8277,Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.909,,148.0,-5,A,America/New_York,airport,OurAirports
8278,Quonset State Airport,North Kingstown,United States,NCO,KOQU,41.597099304199,,18.0,-5,A,America/New_York,airport,OurAirports
8280,Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.1904983521,,49.0,-5,A,America/New_York,airport,OurAirports
8281,Westfield-Barnes Regional Airport,Westfield,United States,BAF,KBAF,42.157799,,271.0,-5,A,America/New_York,airport,OurAirports
8282,Windham Airport,Willimantic,United States,\N,KIJD,41.74399948120117,,247.0,-5,A,America/New_York,airport,OurAirports
8283,Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.50999832,,364.0,-5,A,America/New_York,airport,OurAirports
8284,Capital City Airport,Harrisburg,United States,HAR,KCXY,40.2170982361,,347.0,-5,A,America/New_York,airport,OurAirports
8285,Marshfield Municipal George Harlow Field,Marshfield,United States,\N,KGHG,42.09830093383789,,11.0,-5,A,America/New_York,airport,OurAirports
8286,Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.371498107899995,,458.0,-5,A,America/New_York,airport,OurAirports
8287,Boire Field,Nashua,United States,ASH,KASH,42.7817001343,,199.0,-5,A,America/New_York,airport,OurAirports
8288,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.717201232899995,,148.0,-5,A,America/New_York,airport,OurAirports
8289,Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,41.47859954834,,726.0,-5,A,America/New_York,airport,OurAirports
8290,Fitchburg Municipal Airport,Fitchburg,United States,\N,KFIT,42.554100036621094,,348.0,-5,A,America/New_York,airport,OurAirports
8291,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States,\N,20GA,33.756500244099996,,1110.0,-5,A,America/New_York,airport,OurAirports
8292,Cartersville Airport,Cartersville,United States,\N,KVPC,34.12310028076172,,759.0,-5,A,America/New_York,airport,OurAirports
8293,Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,\N,KPYP,34.089977,,596.0,-6,A,America/Chicago,airport,OurAirports
8294,Richard B Russell Airport,Rome,United States,RMG,KRMG,34.3506011963,,644.0,-5,A,America/New_York,airport,OurAirports
8295,Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.972599,,569.0,-6,A,America/Chicago,airport,OurAirports
8296,Knoxville Downtown Island Airport,Knoxville,United States,\N,KDKX,35.96390151977539,,833.0,-5,A,America/New_York,airport,OurAirports
8297,Barrow County Airport,Winder,United States,WDR,KWDR,33.98289871,,943.0,-5,A,America/New_York,airport,OurAirports
8298,Plantation Airpark,Sylvania,United States,\N,KJYL,32.645301818847656,,188.0,-5,A,America/New_York,airport,OurAirports
8299,Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.72290039,,709.0,-5,A,America/New_York,airport,OurAirports
8300,West Georgia Regional O V Gray Field,Carrollton,United States,\N,KCTJ,33.63100051879883,,1161.0,-5,A,America/New_York,airport,OurAirports
8302,LaGrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.0089,,693.0,-5,A,America/New_York,airport,OurAirports
8303,Baldwin County Regional Airport,Milledgeville,United States,\N,KMLJ,33.154202,,385.0,-5,A,America/New_York,airport,OurAirports
8305,Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.8406982422,,902.0,-5,A,America/New_York,airport,OurAirports
8306,Peachtree City Falcon Field,Atlanta,United States,\N,KFFC,33.3572998046875,,808.0,-5,A,America/New_York,airport,OurAirports
8308,Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.27259827,,1276.0,-5,A,America/New_York,airport,OurAirports
8312,Harry Clever Field,New Philadelpha,United States,PHD,KPHD,40.470901489258,,894.0,-5,A,America/New_York,airport,OurAirports
8313,Darlington County Airport,Darlington,United States,\N,KUDG,34.449401,,192.0,-5,A,America/New_York,airport,OurAirports
8314,Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,32.2243995667,,19.0,-5,A,America/New_York,airport,OurAirports
8318,Daniel Field,Augusta,United States,DNL,KDNL,33.4664993286,,423.0,-5,A,America/New_York,airport,OurAirports
8319,Foothills Regional Airport,Morganton,United States,MRN,KMRN,35.820202,,1270.0,-5,A,America/New_York,airport,OurAirports
8320,Pike County-Hatcher Field,Pikeville,United States,PVL,KPBX,37.5617981,,1473.0,-5,A,America/New_York,airport,OurAirports
8321,Mallards Landing Airport,Locust Grove,United States,\N,GA04,33.365699768066406,,837.0,-5,A,America/New_York,airport,OurAirports
8322,Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,34.59379959,,996.0,-5,A,America/New_York,airport,OurAirports
8323,Compton Abbas Aerodrome,Shaftesbury,United Kingdom,\N,EGHA,50.967201232910156,,811.0,0,U,Europe/London,airport,OurAirports
8328,Suprunovka Airport,Poltava,Ukraine,PLV,UKHP,49.568599700927734,34.39720153808594,505.0,2,U,Europe/Kiev,airport,OurAirports
8331,Aweil Airport,Aweil,Sudan,\N,HSAW,8.767000198364258,27.399999618530273,1394.0,3,U,Africa/Juba,airport,OurAirports
8332,Wau Airport,Wau,Sudan,WUU,HSWW,7.7258300781199996,27.9750003815,1529.0,3,U,Africa/Juba,airport,OurAirports
8333,Humera Airport,Humera,Ethiopia,HUE,HAHU,14.25,36.58300018310547,1930.0,3,U,Africa/Addis_Ababa,airport,OurAirports
8334,Moyale Airport,Moyale,Kenya,OYL,HKMY,3.46972,39.101398,2790.0,3,U,Africa/Nairobi,airport,OurAirports
8335,Zagora Airport,Zagora,Morocco,OZG,GMAZ,30.3202991486,,2631.0,0,U,Africa/Casablanca,airport,OurAirports
8336,Yengema Airport,Yengema,Sierra Leone,WYE,GFYE,8.610469818115234,,1300.0,0,U,Africa/Freetown,airport,OurAirports
8337,Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,GFGK,7.767000198364258,,75.0,0,U,Africa/Freetown,airport,OurAirports
8340,Turukhansk Airport,Turukhansk,Russia,THX,UOTT,65.797203064,87.9353027344,128.0,7,N,Asia/Krasnoyarsk,airport,OurAirports
8341,Podkamennaya Tunguska Airport,Bor,Russia,TGP,UNIP,61.589699,89.994003,213.0,7,N,Asia/Krasnoyarsk,airport,OurAirports
8342,Fort Worth Alliance Airport,Fort Worth,United States,AFW,KAFW,32.9875984192,,722.0,-6,A,America/Chicago,airport,OurAirports
8343,East Troy Municipal Airport,East Troy,United States,\N,K57C,42.79719924926758,,860.0,-6,A,America/Chicago,airport,OurAirports
8344,Kolpashevo Airport,Kolpashevo,Russia,\N,UNLL,58.32529830932617,82.93250274658203,243.0,7,N,Asia/Krasnoyarsk,airport,OurAirports
8347,Ali Al Salem Air Base,Kuwait,Kuwait,\N,OKAS,29.34670066833496,47.52080154418945,472.0,3,A,Asia/Kuwait,airport,OurAirports
8348,Renmark Airport,Renmark,Australia,RMK,YREN,,140.6739959716797,115.0,9.5,O,Australia/Adelaide,airport,OurAirports
8349,Leigh Creek Airport,Leigh Creek,Australia,LGH,YLEC,,138.42599487304688,856.0,9.5,O,Australia/Adelaide,airport,OurAirports
8350,Warburton Airport,Warburton Community,Australia,\N,YWBR,,126.58300018310547,1500.0,8,O,Australia/Perth,airport,OurAirports
8351,Cunderdin Airport,Cunderdin,Australia,\N,YCUN,,117.21700286865234,705.0,8,O,Australia/Perth,airport,OurAirports
8352,Rottnest Island Airport,Rottnest Island,Australia,RTS,YRTI,,115.540001,12.0,8,O,Australia/Perth,airport,OurAirports
8353,Forrest Airport,Forrest,Australia,FOS,YFRT,,128.11500549316406,511.0,8,O,Australia/Perth,airport,OurAirports
8354,Ballarat Airport,Ballarat,Australia,\N,YBLT,,143.79100036621094,1433.0,10,O,Australia/Hobart,airport,OurAirports
8355,Keewaywin Airport,Keewaywin,Canada,KEW,CPV8,52.991100311299995,,988.0,-6,A,America/Winnipeg,airport,OurAirports
8356,Marathon Airport,Marathon,Canada,YSP,CYSP,48.75529861450195,,1035.0,-5,A,America/Toronto,airport,OurAirports
8357,Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,CYHF,49.71419906616211,,827.0,-5,A,America/Toronto,airport,OurAirports
8358,Hornepayne Municipal Airport,Hornepayne,Canada,YHN,CYHN,49.19309997558594,,1099.0,-5,A,America/Toronto,airport,OurAirports
8359,Kirkland Lake Airport,Kirkland Lake,Canada,YKX,CYKX,48.21030044555664,,1157.0,-5,A,America/Toronto,airport,OurAirports
8360,Manitouwadge Airport,Manitouwadge,Canada,YMG,CYMG,49.083900451660156,,1198.0,-5,A,America/Toronto,airport,OurAirports
